stop_id,stop_code,stop_name,stop_lat,stop_lon,city_id,date
3242,KNSZK02,Konarzewo/Szkoła,52.3360612395,16.7186237068,2,2023-01-10 11:39:13.185385+00:00
3576,KBKIE01,Kobylniki/Kierska,52.4736777181,16.7543074951,2,2023-01-10 11:39:13.185385+00:00
199,STAR41,Starołęka PKM,52.3684353700,16.9316765000,2,2023-01-10 11:39:13.185385+00:00
2043,TPKRO01,Tarnowo Pdg/Krótka,52.4603064100,16.6802829900,2,2023-01-10 11:39:13.185385+00:00
1279,CZEK02,Czekalskie,52.4048195500,16.9843631500,2,2023-01-10 11:39:13.185385+00:00
4022,LENA42,Lechicka/Naramowicka,52.4400811731,16.9464362129,2,2023-01-10 11:39:13.185385+00:00
1833,KCJON02,Kicin/Jonschera,52.4574087500,17.0166881500,2,2023-01-10 11:39:13.185385+00:00
317,MOKO01,Morasko Kościół,52.4884915500,16.9089182200,2,2023-01-10 11:39:13.185385+00:00
1364,TOMA02,Tomaszowska,52.3436345800,16.9344514300,2,2023-01-10 11:39:13.185385+00:00
2153,KAPOL01,Kamionki/Polna,52.2868362500,16.9866283700,2,2023-01-10 11:39:13.185385+00:00
2524,ZAOSE01,Zalasewo/Os. Europejskie,52.3925200000,17.0914510000,2,2023-01-10 11:39:13.185385+00:00
2421,SDRAC04,Swarzędz/Os. Raczyńskiego,52.3991740000,17.0633550000,2,2023-01-10 11:39:13.185385+00:00
1428,AWF03,AWF,52.3987909900,16.9367852400,2,2023-01-10 11:39:13.185385+00:00
33,ARPO42,Armii Poznań,52.4213487500,16.9235154600,2,2023-01-10 11:39:13.185385+00:00
1210,GDYN01,Gdyńska,52.4319706154,16.9795817003,2,2023-01-10 11:39:13.185385+00:00
1735,PLWOL02,Plewiska/Wołczyńska,52.3758730300,16.8227527000,2,2023-01-10 11:39:13.185385+00:00
1487,LUBU02,Lubuszańska,52.3801304409,16.9743280077,2,2023-01-10 11:39:13.185385+00:00
1660,TERM02,Termalna,52.4094559300,16.9730751400,2,2023-01-10 11:39:13.185385+00:00
2336,KVSKR01,Krzyżowniki/Boisko,52.3065438100,17.1315586200,2,2023-01-10 11:39:13.185385+00:00
179,OPIA41,Os. Piastowskie,52.3903419900,16.9471468100,2,2023-01-10 11:39:13.185385+00:00
1702,CMNA41,Cmentarna,52.3851815900,16.8390540000,2,2023-01-10 11:39:13.185385+00:00
2639,BHDZI01,Błażejewko/Działkowa,52.2041823000,17.1035941700,2,2023-01-10 11:39:13.185385+00:00
1351,STWI03,Starołęka Wielka,52.3415868200,16.9175363200,2,2023-01-10 11:39:13.185385+00:00
3635,LUPRZ03,Luboń/Przemysłowa,52.3539575344,16.8930876212,2,2023-01-10 11:39:13.185385+00:00
4038,SWWA01,Św. Wawrzyńca,52.4190950782,16.9006730088,2,2023-01-10 11:39:13.185385+00:00
1581,PROM02,Promienista,52.3961334600,16.8811480700,2,2023-01-10 11:39:13.185385+00:00
1379,PINC02,Pińczowska,52.3594570600,16.9410790900,2,2023-01-10 11:39:13.185385+00:00
2339,MAPET01,Markowice/Pętla,52.3124303300,17.2273192200,2,2023-01-10 11:39:13.185385+00:00
1681,HEWI03,Hetmańska Wiadukt,52.3829946800,16.9281884600,2,2023-01-10 11:39:13.185385+00:00
1196,KZKRO02,Koziegłowy/Krótka,52.4473263022,16.9966414435,2,2023-01-10 11:39:13.185385+00:00
3885,KBKAR01,Kobylniki/Karolewska,52.4758991888,16.7240102174,2,2023-01-10 11:39:13.185385+00:00
327,SLSPR02,Suchy Las/Sprzeczna,52.4746265600,16.8936914100,2,2023-01-10 11:39:13.185385+00:00
3855,ROWIC01,Rosnówko/Wichrowa,52.3066573524,16.7624684276,2,2023-01-10 11:39:13.185385+00:00
790,KORA02,Koronna,52.4314124533,16.9146484213,2,2023-01-10 11:39:13.185385+00:00
3579,KOKSW06,Komorniki/Ks.Wawrzyniaka,52.3477710000,16.8023330000,2,2023-01-10 11:39:13.185385+00:00
1703,CMNA42,Cmentarna,52.3850653100,16.8391843000,2,2023-01-10 11:39:13.185385+00:00
1470,PILS02,Piłsudskiego,52.3925968800,16.9513642700,2,2023-01-10 11:39:13.185385+00:00
404,KURP01,Kurpińskiego,52.4509611200,16.9194839200,2,2023-01-10 11:39:13.185385+00:00
1841,KISTA02,Kiekrz/Starzyńska,52.4969236000,16.7690681300,2,2023-01-10 11:39:13.185385+00:00
653,BRZE01,Brzechwy,52.4081713900,16.8455874000,2,2023-01-10 11:39:13.185385+00:00
1361,CZER02,Czernichowska ,52.3468012300,16.9191201800,2,2023-01-10 11:39:13.185385+00:00
1338,CZGLU01,Czapury/Głuszynka,52.3180093000,16.9129402900,2,2023-01-10 11:39:13.185385+00:00
2480,SDSKA02,Swarzędz/Skansen,52.4043860000,17.0579910000,2,2023-01-10 11:39:13.185385+00:00
3176,OJAG03,Os. Jagiellońskie,52.3941706845,16.9588473237,2,2023-01-10 11:39:13.185385+00:00
1993,LWPRZ01,Lusowo/Przylesie,52.4147719400,16.7183908600,2,2023-01-10 11:39:13.185385+00:00
824,OSDE02,Os. Dębina,52.3615330700,16.9045535900,2,2023-01-10 11:39:13.185385+00:00
197,BYST41,Bystra,52.3709991833,16.9345268592,2,2023-01-10 11:39:13.185385+00:00
3745,RBWIE02,Robakowo/Wiejska,52.3119412000,17.0714530700,2,2023-01-10 11:39:13.185385+00:00
3870,FRWO04,Franowo,52.3815600000,17.0000700000,2,2023-01-10 11:39:13.185385+00:00
2045,TPROL01,Tarnowo Pdg/Rolna,52.4627846300,16.6713136300,2,2023-01-10 11:39:13.185385+00:00
2185,ZSNZ01,Żerniki/Skrzyżowanie,52.3265599102,17.0429654350,2,2023-01-10 11:39:13.185385+00:00
986,LUOLU03,Luboń/Os. Lubonianka,52.3486272888,16.8813701159,2,2023-01-10 11:39:13.185385+00:00
3873,MOGI41,Mogileńska,52.4097737200,16.9925831100,2,2023-01-10 11:39:13.185385+00:00
1931,WYDLU01,Wysogotowo/Długa,52.4098584800,16.7798581200,2,2023-01-10 11:39:13.185385+00:00
2547,ZAOZA02,Zalasewo/Os. Zamoyskiego,52.3883140000,17.0687620000,2,2023-01-10 11:39:13.185385+00:00
4191,SKWRZ01,Skórzewo/Wrzosowa,52.3969547721,16.7850179845,2,2023-01-10 11:39:13.185385+00:00
1463,KOSC01,Kościelna,52.4134830800,16.9040055500,2,2023-01-10 11:39:13.185385+00:00
216,PK42,Piaśnicka/Kurlandzka,52.3852315850,16.9871966030,2,2023-01-10 11:39:13.185385+00:00
1189,KZZDR02,Koziegłowy/Zakłady Drobiarskie,52.4413992000,17.0001141400,2,2023-01-10 11:39:13.185385+00:00
170,LAKO42,Łąkowa,52.4020600000,16.9342900000,2,2023-01-10 11:39:13.185385+00:00
3343,GVOSI01,Gaj Wielki/,52.4591930000,16.5769490000,2,2023-01-10 11:39:13.185385+00:00
2630,KDBLA01,Kórnik/Bnin Błażejewska,52.2275991800,17.0939653600,2,2023-01-10 11:39:13.185385+00:00
233,RSTA41,Rondo Starołęka,52.3810631200,16.9433080300,2,2023-01-10 11:39:13.185385+00:00
80,STMI41,Stadion Miejski,52.3957224800,16.8632981200,2,2023-01-10 11:39:13.185385+00:00
481,WIML02,Wilczy Młyn,52.4372446300,16.9532701500,2,2023-01-10 11:39:13.185385+00:00
972,LUKLO02,Luboń/Klonowa,52.3422950958,16.8563708035,2,2023-01-10 11:39:13.185385+00:00
1423,INFL03,Inflancka,52.3844724600,16.9625515300,2,2023-01-10 11:39:13.185385+00:00
1075,SCIE04,Ściegiennego,52.3898548100,16.8749956700,2,2023-01-10 11:39:13.185385+00:00
2262,KXBYL01,Komorniki gm.Kleszczewo/Bylin,52.3263061100,17.1250476100,2,2023-01-10 11:39:13.185385+00:00
3250,TLPET01,Trzcielin/Pętla,52.3222640000,16.6794880000,2,2023-01-10 11:39:13.185385+00:00
1612,DZIA01,Dziadoszańska,52.3771225000,16.9692176000,2,2023-01-10 11:39:13.185385+00:00
1500,ORGN01,Orle Gniazdo,52.3912558500,16.9756367900,2,2023-01-10 11:39:13.185385+00:00
1888,KSKOS01,Krzyszkowo/Koszycy,52.5190010700,16.7364900100,2,2023-01-10 11:39:13.185385+00:00
1793,COJES01,Chomęcice/Jesionowa,52.3307600000,16.7579400000,2,2023-01-10 11:39:13.185385+00:00
2428,SDSPR01,Swarzędz/Sporna,52.4090690000,17.0917050000,2,2023-01-10 11:39:13.185385+00:00
2634,KDWIE02,Kórnik/Bnin Wierzbowa,52.2233181500,17.0961273300,2,2023-01-10 11:39:13.185385+00:00
2446,SBDOB01,Sarbinowo/II (Dobrepole),52.4148870000,17.1550420000,2,2023-01-10 11:39:13.185385+00:00
1026,SMIE01,Śmiełowska,52.3738876800,16.8769520100,2,2023-01-10 11:39:13.185385+00:00
1088,KRAU71,Krauthofera,52.3875876200,16.8913676500,2,2023-01-10 11:39:13.185385+00:00
3843,KCNOS02,Kicin/Nowe Osiedle,52.4676962780,17.0111776435,2,2023-01-10 11:39:13.185385+00:00
401,STOI01,Stoińskiego,52.4517639100,16.9276784100,2,2023-01-10 11:39:13.185385+00:00
3752,DHOKE01,Dachowa/Okrężna,52.3038408100,17.0980993300,2,2023-01-10 11:39:13.185385+00:00
574,CHKA01,Chojnicka,52.4686961400,16.8013452100,2,2023-01-10 11:39:13.185385+00:00
402,KURP06,Kurpińskiego,52.4506116000,16.9217926900,2,2023-01-10 11:39:13.185385+00:00
3944,UNLU04,Unii Lubelskiej,52.3721440700,16.9504207500,2,2023-01-10 11:39:13.185385+00:00
83,MATE71,Matejki,52.4057875800,16.9009328700,2,2023-01-10 11:39:13.185385+00:00
2653,ZMRYN02,Zaniemyśl/Rynek,52.1571402000,17.1595303900,2,2023-01-10 11:39:13.185385+00:00
1172,GNIE02,Gnieźnieńska,52.4243702900,16.9908254300,2,2023-01-10 11:39:13.185385+00:00
3168,ZATRA03,Zalasewo/Transportowa,52.3816446229,17.0658396583,2,2023-01-10 11:39:13.185385+00:00
702,ZKSWI02,Zakrzewo/Świerkowa,52.3987123100,16.7160926900,2,2023-01-10 11:39:13.185385+00:00
2762,DHKLO01,Dachowa/Klonowa,52.2961681100,17.0990619100,2,2023-01-10 11:39:13.185385+00:00
1236,DARZ02,Darzybór,52.3881598900,17.0291029000,2,2023-01-10 11:39:13.185385+00:00
3249,LIWIE01,Lisówki/Wieś,52.3213090000,16.6433730000,2,2023-01-10 11:39:13.185385+00:00
663,OWCZ02,Owcza,52.4063616300,16.8181857800,2,2023-01-10 11:39:13.185385+00:00
1912,RKTOP02,Rokietnica/Topolowa,52.5146909600,16.7651400500,2,2023-01-10 11:39:13.185385+00:00
2750,RBSZK01,Robakowo/Szkoła,52.3009873219,17.0563948177,2,2023-01-10 11:39:13.185385+00:00
1440,WIKA01,Wielkopolska,52.4153339000,16.9179643600,2,2023-01-10 11:39:13.185385+00:00
2672,DZSLO01,Dziećmierowo/Słoneczna,52.2668494800,17.0982606800,2,2023-01-10 11:39:13.185385+00:00
3225,KOWID02,Komorniki/Widokowa,52.3303769288,16.8183995929,2,2023-01-10 11:39:13.185385+00:00
1391,STAW01,Starołęcka Wiadukt,52.3505683100,16.9208113400,2,2023-01-10 11:39:13.185385+00:00
917,LUZER02,Luboń/Żeromskiego ,52.3401570994,16.8816357520,2,2023-01-10 11:39:13.185385+00:00
265,GOPRO02,Golęczewo/Promienista,52.5372995800,16.8109521500,2,2023-01-10 11:39:13.185385+00:00
362,HULE01,Hulewiczów,52.4565911000,16.8979252100,2,2023-01-10 11:39:13.185385+00:00
86,MODW71,Most Dworcowy,52.4040015200,16.9110290500,2,2023-01-10 11:39:13.185385+00:00
298,SLKON02,Suchy Las/Konwaliowa,52.4780036366,16.8696378530,2,2023-01-10 11:39:13.185385+00:00
368,WRTV01,Wieża RTV,52.4581533000,16.9044244300,2,2023-01-10 11:39:13.185385+00:00
3314,RKAP46,Rondo Kaponiera,52.4077040000,16.9135160000,2,2023-01-10 11:39:13.185385+00:00
371,WIED01,Wiedeńska,52.4636457600,16.9037033500,2,2023-01-10 11:39:13.185385+00:00
2007,LWSWA01,Lusowo/Swadzimska,52.4314809700,16.7056440400,2,2023-01-10 11:39:13.185385+00:00
2655,PSPLD02,Prusinowo/Południe,52.1921531300,17.1307352400,2,2023-01-10 11:39:13.185385+00:00
2641,BHPET01,Błażejewko/Pętla,52.1992748000,17.1076437400,2,2023-01-10 11:39:13.185385+00:00
2883,RYWI72,Rynek Wildecki,52.3930533961,16.9207137799,2,2023-01-10 11:39:13.185385+00:00
146,LOMZ42,Łomżyńska,52.4096310300,16.9851960400,2,2023-01-10 11:39:13.185385+00:00
2539,SDOKR01,Swarzędz/Okrężna,52.3969850000,17.0775540000,2,2023-01-10 11:39:13.185385+00:00
1374,ROMI03,Rondo Minikowo,52.3552717700,16.9439575900,2,2023-01-10 11:39:13.185385+00:00
827,DOWI02,Dolna Wilda,52.3696606600,16.9157519700,2,2023-01-10 11:39:13.185385+00:00
2566,PLL21,Port Lotniczy Ławica,52.4142302500,16.8284017000,2,2023-01-10 11:39:13.185385+00:00
2368,SIDWA02,Sierosław/Okrężna ,52.4053490000,16.6659340000,2,2023-01-10 11:39:13.185385+00:00
2765,SCTRZ01,Szczodrzykowo/Poznańska,52.2931570100,17.1068273600,2,2023-01-10 11:39:13.185385+00:00
2863,TRZE04,Trzebińska,52.3675406400,16.8408455400,2,2023-01-10 11:39:13.185385+00:00
1037,GORE02,Górecka,52.3734426200,16.8937284300,2,2023-01-10 11:39:13.185385+00:00
98,GLHE46,Głogowska/Hetmańska,52.3902737400,16.8935651400,2,2023-01-10 11:39:13.185385+00:00
1157,GLOW02,Główna,52.4220824000,16.9741896800,2,2023-01-10 11:39:13.185385+00:00
4009,ZLJAS02,Złotniki/Jaskółcza,52.4808453806,16.8505415660,2,2023-01-10 11:39:13.185385+00:00
157,RRAT76,Rondo Rataje,52.3961500000,16.9487900000,2,2023-01-10 11:39:13.185385+00:00
1634,KOJEZ03,Komorniki/Jeziorna,52.3295200000,16.8031500000,2,2023-01-10 11:39:13.185385+00:00
2016,BNKLO02,Baranowo/Klonowa,52.4437623876,16.7858444080,2,2023-01-10 11:39:13.185385+00:00
1400,STMA02,Starołęka Mała,52.3761813600,16.9399001600,2,2023-01-10 11:39:13.185385+00:00
11,UP41,Uniwersytet Przyrodniczy,52.4263916700,16.9059923800,2,2023-01-10 11:39:13.185385+00:00
2122,TUOSP01,Tulce/Przylesie,52.3461490600,17.0621922600,2,2023-01-10 11:39:13.185385+00:00
3214,WKSZK02,Więckowice/Szkoła,52.3967880000,16.6380710000,2,2023-01-10 11:39:13.185385+00:00
2465,PKSZK01,Paczkowo/Szkoła,52.4020809983,17.1595797010,2,2023-01-10 11:39:13.185385+00:00
1399,BYST01,Bystra,52.3712076400,16.9343372100,2,2023-01-10 11:39:13.185385+00:00
3180,WIAT04,Wiatraczna,52.3900167515,16.9666245596,2,2023-01-10 11:39:13.185385+00:00
1283,BAKA01,Baraniaka,52.4032789700,16.9555193700,2,2023-01-10 11:39:13.185385+00:00
1518,TORW01,Torowa Wiadukt,52.3687141600,16.9879418500,2,2023-01-10 11:39:13.185385+00:00
1471,OSWI01,Os. Oświecenia,52.3888455200,16.9587077100,2,2023-01-10 11:39:13.185385+00:00
638,LESK02,Leśnych Skrzatów,52.4120367500,16.8525645500,2,2023-01-10 11:39:13.185385+00:00
1245,SDPRZ02,Swarzędz/Przybylskiego,52.4013152554,17.0555536366,2,2023-01-10 11:39:13.185385+00:00
492,ROSO01,Rondo Solidarności,52.4356201400,16.9392529900,2,2023-01-10 11:39:13.185385+00:00
960,KOGRA01,Komorniki/Granica,52.3362958144,16.8237565884,2,2023-01-10 11:39:13.185385+00:00
795,ALSO01,Aleje Solidarności,52.4362053000,16.9200216900,2,2023-01-10 11:39:13.185385+00:00
692,DPPRZ01,Dopiewiec/Przejazd Kolejowy,52.3595712200,16.6915253900,2,2023-01-10 11:39:13.185385+00:00
528,STLI01,Strzeszyńska Lisner,52.4488588600,16.8952420300,2,2023-01-10 11:39:13.185385+00:00
2412,PJNZ02,Podjaryszki,52.3377552600,17.0152323100,2,2023-01-10 11:39:13.185385+00:00
1207,CZEA02,Czerwonacka,52.4348153317,16.9800391847,2,2023-01-10 11:39:13.185385+00:00
2280,KYBRZ01,Kliny/Brzozowa,52.4895432400,17.0596249800,2,2023-01-10 11:39:13.185385+00:00
1883,NAPAR01,Napachanie/Park,52.4863940000,16.7282120000,2,2023-01-10 11:39:13.185385+00:00
2018,BNUNP02,Baranowo/Uniwersytet Przyrodniczy,52.4477762710,16.7848999240,2,2023-01-10 11:39:13.185385+00:00
1125,WILC02,Wilczak,52.4272747700,16.9475104800,2,2023-01-10 11:39:13.185385+00:00
2628,KDBOS02,Kórnik/Bnin Osiedle,52.2228421700,17.0869526200,2,2023-01-10 11:39:13.185385+00:00
183,HEWI42,Hetmańska Wiadukt,52.3826620500,16.9294650500,2,2023-01-10 11:39:13.185385+00:00
2844,LUKWI01,Luboń/Kwiatowa,52.3220025182,16.8793630873,2,2023-01-10 11:39:13.185385+00:00
896,PUPKM01,Puszczykowo/PKM,52.2945244600,16.8691190000,2,2023-01-10 11:39:13.185385+00:00
1602,BERG02,Bergera,52.3946092400,16.9168133500,2,2023-01-10 11:39:13.185385+00:00
4080,MELIS04,Mielno/Lisia,52.4905023414,17.0692486554,2,2023-01-10 11:39:13.185385+00:00
4194,SKOGR02,Skórzewo/Ogrodowa,52.3948284298,16.7875710430,2,2023-01-10 11:39:13.185385+00:00
406,OSCH02,Os. Chrobrego,52.4515616700,16.9119593900,2,2023-01-10 11:39:13.185385+00:00
705,ZKBUK02,Zakrzewo/Bukowska,52.4062222900,16.7194696000,2,2023-01-10 11:39:13.185385+00:00
1121,WYLO02,Wyłom,52.4323742400,16.9199042200,2,2023-01-10 11:39:13.185385+00:00
1627,AWF01,AWF,52.3982485100,16.9348113200,2,2023-01-10 11:39:13.185385+00:00
1921,SOPOZ01,Sobota/POZ BRUK,52.5166395300,16.8137192000,2,2023-01-10 11:39:13.185385+00:00
557,ZOWY02,Żołnierzy Wyklętych,52.4406722100,16.8677999100,2,2023-01-10 11:39:13.185385+00:00
257,ZIPOG02,Zielątkowo/Pogodna,52.5598768500,16.8048330200,2,2023-01-10 11:39:13.185385+00:00
1427,BIEL02,Bielniki,52.3944250900,16.9335446300,2,2023-01-10 11:39:13.185385+00:00
1498,ZIII01,Żegrze III,52.3834942300,16.9691199700,2,2023-01-10 11:39:13.185385+00:00
723,JUNI30,Junikowo,52.3835469700,16.8335096200,2,2023-01-10 11:39:13.185385+00:00
2623,KDPRO02,Kórnik/Prowent,52.2414215300,17.0896092300,2,2023-01-10 11:39:13.185385+00:00
2670,DZPOL01,Dziećmierowo/Polna,52.2593354100,17.0962408000,2,2023-01-10 11:39:13.185385+00:00
2920,CEZDR01,Czerwonak/Zdroje,52.4705421100,17.0008158400,2,2023-01-10 11:39:13.185385+00:00
3076,KXTEL02,Koninko/Telewizyjna,52.3088511343,17.0209619080,2,2023-01-10 11:39:13.185385+00:00
2504,WZMEH02,Wierzenica/Mechowo,52.4408510000,17.0543450000,2,2023-01-10 11:39:13.185385+00:00
323,DESZ01,Deszczowa,52.4719328406,16.9023406135,2,2023-01-10 11:39:13.185385+00:00
778,NIES01,Niestachowska,52.4213493000,16.8948642800,2,2023-01-10 11:39:13.185385+00:00
3213,WKSZK01,Więckowice/Szkoła,52.3967070000,16.6378490000,2,2023-01-10 11:39:13.185385+00:00
1178,BGPET02,Bogucin/Pętla,52.4322230000,17.0194340000,2,2023-01-10 11:39:13.185385+00:00
1713,PAWI02,Park Wilsona,52.3981793400,16.9023767200,2,2023-01-10 11:39:13.185385+00:00
184,HEWI41,Hetmańska Wiadukt,52.3827743900,16.9292470600,2,2023-01-10 11:39:13.185385+00:00
578,KIDW01,Kiekrz PKM,52.4753158800,16.7893756500,2,2023-01-10 11:39:13.185385+00:00
2121,TUOSP02,Tulce/Przylesie,52.3459140900,17.0628576400,2,2023-01-10 11:39:13.185385+00:00
39,MURA42,Murawa,52.4268984600,16.9358033000,2,2023-01-10 11:39:13.185385+00:00
1663,STOI03,Stoińskiego,52.4509892700,16.9263428300,2,2023-01-10 11:39:13.185385+00:00
12,UP42,Uniwersytet Przyrodniczy,52.4269057500,16.9062196600,2,2023-01-10 11:39:13.185385+00:00
1396,STAR04,Starołęka PKM,52.3687272200,16.9333491400,2,2023-01-10 11:39:13.185385+00:00
2668,KDSZK01,Kórnik/Szkoła nr 1,52.2522737000,17.0911085600,2,2023-01-10 11:39:13.185385+00:00
2335,KVSKR02,Krzyżowniki/Boisko,52.3068118800,17.1316634900,2,2023-01-10 11:39:13.185385+00:00
4018,SCSZK02,Szczodrzykowo/Szkoła,52.2844967703,17.1051685647,2,2023-01-10 11:39:13.185385+00:00
71,RONJ74,Rondo Nowaka-Jeziorańskiego,52.4018848800,16.8891387700,2,2023-01-10 11:39:13.185385+00:00
2508,JSRJE01,Swarzędz/Rabowicka,52.4015320000,17.0853810000,2,2023-01-10 11:39:13.185385+00:00
32,WIKA41,Wielkopolska,52.4155633900,16.9185920900,2,2023-01-10 11:39:13.185385+00:00
2292,DEKAS01,Dębogóra/Kasztanowa,52.4909536400,17.0956738100,2,2023-01-10 11:39:13.185385+00:00
1506,RUSA02,Os. Rusa,52.3886043400,16.9913986800,2,2023-01-10 11:39:13.185385+00:00
2134,SCPET01,Szczytniki/Pętla,52.3045090000,17.0103620000,2,2023-01-10 11:39:13.185385+00:00
2288,WEPET01,Wierzonka/Pętla,52.4780400000,17.0951310000,2,2023-01-10 11:39:13.185385+00:00
923,LUPKM02,Luboń/PKM,52.3440811908,16.8923054704,2,2023-01-10 11:39:13.185385+00:00
352,STRS04,Strzeszyn PKM,52.4613580400,16.8664274800,2,2023-01-10 11:39:13.185385+00:00
3223,KOLAK02,Komorniki/Łąkowa ,52.3322627573,16.8136328999,2,2023-01-10 11:39:13.185385+00:00
4178,BOBR02,Bobrzańska,52.3844936500,16.9715807400,2,2023-01-10 11:39:13.185385+00:00
2078,LKPET01,Lusówko/Pętla,52.4275842900,16.6541604700,2,2023-01-10 11:39:13.185385+00:00
622,OGDY06,Ogrody,52.4166818200,16.8851557900,2,2023-01-10 11:39:13.185385+00:00
564,KRAJ02,Krajenecka,52.4547254800,16.8432035500,2,2023-01-10 11:39:13.185385+00:00
1027,LESZ01,Leszczyńska,52.3762098000,16.8788445100,2,2023-01-10 11:39:13.185385+00:00
2035,TPKAR01,Tarnowo Pdg/Karolewo III,52.4744062289,16.7012983274,2,2023-01-10 11:39:13.185385+00:00
2124,JRSKL02,Jaryszki/Składowa,52.3299190000,17.0162140000,2,2023-01-10 11:39:13.185385+00:00
2002,SIPRO01,Sierosław/Prosta,52.4026089100,16.6700099800,2,2023-01-10 11:39:13.185385+00:00
59,OGDY42,Ogrody,52.4163628200,16.8829024900,2,2023-01-10 11:39:13.185385+00:00
2115,KMSTO02,Kaźmierz/Storczykowa,52.5096283700,16.5890612400,2,2023-01-10 11:39:13.185385+00:00
2763,DHKLO02,Dachowa/Klonowa,52.2967024000,17.0977384600,2,2023-01-10 11:39:13.185385+00:00
219,SZWA42,Szwajcarska,52.3825556800,16.9982315400,2,2023-01-10 11:39:13.185385+00:00
1268,ZIEL01,Zieliniec,52.4150040000,17.0446980000,2,2023-01-10 11:39:13.185385+00:00
235,RSTA44,Rondo Starołęka,52.3803896900,16.9422208600,2,2023-01-10 11:39:13.185385+00:00
1472,OSWI02,Os. Oświecenia,52.3894777000,16.9585817900,2,2023-01-10 11:39:13.185385+00:00
519,TULO01,Tułodzieckiej,52.4524763700,16.8871356900,2,2023-01-10 11:39:13.185385+00:00
1733,JUST01,Junikowo PKM,52.3797338608,16.8283019179,2,2023-01-10 11:39:13.185385+00:00
1619,RJEZ72,Rynek Jeżycki,52.4120324500,16.9035799100,2,2023-01-10 11:39:13.185385+00:00
2178,TUKRA02,Tulce/Krańcowa,52.3490441300,17.1013903300,2,2023-01-10 11:39:13.185385+00:00
651,WIEC01,Wieczorynki,52.4086173800,16.8403438400,2,2023-01-10 11:39:13.185385+00:00
2889,GOSP04,Gospodarska,52.3550938489,17.0291818708,2,2023-01-10 11:39:13.185385+00:00
2521,XRIZA01,Kruszewnia/Os. Izabelin,52.3854370000,17.0970420000,2,2023-01-10 11:39:13.185385+00:00
2643,JWWIE01,Jeziory Wielkie/Wieś,52.1837436700,17.1228305600,2,2023-01-10 11:39:13.185385+00:00
1701,ROSK41,Rondo Skubiszewskiego,52.3901366400,16.8543457700,2,2023-01-10 11:39:13.185385+00:00
415,UAMK01,UAM Kampus,52.4640625100,16.9305030700,2,2023-01-10 11:39:13.185385+00:00
2247,KLSZO01,Kleszczewo/Szkoła I,52.3362711900,17.1665857800,2,2023-01-10 11:39:13.185385+00:00
1914,BYPOR01,Bytkowo/Porzeczkowa,52.5161970300,16.7719880400,2,2023-01-10 11:39:13.185385+00:00
167,PLWL41,Pl. Wiosny Ludów,52.4050400000,16.9317400000,2,2023-01-10 11:39:13.185385+00:00
658,PLL01,Port Lotniczy Ławica,52.4135124100,16.8260674400,2,2023-01-10 11:39:13.185385+00:00
2488,SDTRA02,Swarzędz/Tysiąclecia,52.4022230000,17.0713860000,2,2023-01-10 11:39:13.185385+00:00
461,LUCK01,Łużycka,52.4516680900,16.9333852300,2,2023-01-10 11:39:13.185385+00:00
2267,KXRSP01,Komorniki gm.Kleszczewo/RSP,52.3326259500,17.1111493900,2,2023-01-10 11:39:13.185385+00:00
1066,KAZA02,Kacza Zajezdnia,52.3819875700,16.8615552500,2,2023-01-10 11:39:13.185385+00:00
2382,BWJOD02,Bolechówko/Jodłowa,52.5189228700,16.9948277800,2,2023-01-10 11:39:13.185385+00:00
3383,PLSTP03,Plewiska/Straż Pożarna,52.3655447676,16.8079955107,2,2023-01-10 11:39:13.185385+00:00
1097,WYSP02,Wyspiańskiego,52.3974319100,16.8996306400,2,2023-01-10 11:39:13.185385+00:00
2252,POPET01,Poklatki/Pętla,52.3281804500,17.2025601000,2,2023-01-10 11:39:13.185385+00:00
749,MATE01,Matejki,52.4048597900,16.8999455200,2,2023-01-10 11:39:13.185385+00:00
383,SZLI02,Szeligowskiego,52.4625870400,16.9176231500,2,2023-01-10 11:39:13.185385+00:00
1552,OSNZ02,Ostrowska,52.3522132200,17.0027901000,2,2023-01-10 11:39:13.185385+00:00
1297,BRDSZ01,Borówiec/Deszczowa,52.2806415700,17.0382476200,2,2023-01-10 11:39:13.185385+00:00
628,SWOB01,Swoboda,52.4117184500,16.8741687600,2,2023-01-10 11:39:13.185385+00:00
785,UP01,Uniwersytet Przyrodniczy,52.4261442500,16.9049661800,2,2023-01-10 11:39:13.185385+00:00
2471,SGSOK01,Sokolniki Gwiazdowskie/Sokolnicka,52.4092450000,17.1672800000,2,2023-01-10 11:39:13.185385+00:00
1445,URMA02,Urząd Marszałkowski,52.4155021600,16.9262979400,2,2023-01-10 11:39:13.185385+00:00
1748,PLSTP02,Plewiska/Straż Pożarna,52.3653363700,16.8078368100,2,2023-01-10 11:39:13.185385+00:00
3930,FALI02,Falista,52.3692700000,16.9493800000,2,2023-01-10 11:39:13.185385+00:00
1105,POLW01,Półwiejska,52.4002463500,16.9264945900,2,2023-01-10 11:39:13.185385+00:00
2559,GAMTU02,Garby Małe/Tulecka,52.3608470000,17.0751590000,2,2023-01-10 11:39:13.185385+00:00
641,FOED01,Folwark Edwardowo,52.4125853000,16.8465094400,2,2023-01-10 11:39:13.185385+00:00
2891,KLTOP01,Kleszczewo/Topolowa,52.3330312600,17.1786983000,2,2023-01-10 11:39:13.185385+00:00
